id,u_str
13957,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010110100000000000000
13958,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010110110000000000000
13959,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011001100000000000000
13960,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011010100000000000000
13961,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101000000000000000
13962,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101100000000000000
13963,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101110000000000000
13964,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011110100000000000000
13965,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011110110000000000000
13966,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101010100000000000000
13967,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
13968,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101110000000000000
13969,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110000000000000000
13970,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
13971,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110110000000000000
13972,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101111100000000000000
13973,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110001100000000000000
13974,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110010100000000000000
13975,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110010110000000000000
13976,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110110100000000000000
13977,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111101100000000000000
13978,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110100000000000000
13979,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110110000000000000
13980,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001110011011011
13981,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001110101011011
13982,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001110101011101
13983,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001101100000000000000
13984,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001110100000000000000
13985,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001110110000000000000
13986,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111010101100000000000000
13987,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111011101100000000000000
13988,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111011110100000000000000
13989,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101101100000000000000
13990,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101110100000000000000
13991,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001110011011011
13992,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001110011011101
13993,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001110101011011
13994,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001110101011101
13995,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000
13996,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001110100000000000000
13997,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
13998,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101110000000000000
13999,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110000000000000000
14000,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14001,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110110000000000000
14002,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010001100000000000000
14003,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010010100000000000000
14004,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010010110000000000000
14005,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010101100000000000000
14006,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010110100000000000000
14007,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011011101100000000000000
14008,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011011110100000000000000
14009,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011011110110000000000000
14010,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011101101100000000000000
14011,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011101110100000000000000
14012,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011101110110000000000000
14013,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000110011011101
14014,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001110011011011
14015,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001110011011101
14016,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001110101011011
14017,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001110101011101
14018,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000
14019,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001001101100000000000000
14020,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010001101100000000000000
14021,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010001101110000000000000
14022,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010001110100000000000000
14023,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101000000000000000
14024,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14025,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101110000000000000
14026,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110000000000000000
14027,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14028,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110110000000000000
14029,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010000100000000000000
14030,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010001100000000000000
14031,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010001110000000000000
14032,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010010100000000000000
14033,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010010110000000000000
14034,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010101100000000000000
14035,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011010110100000000000000
14036,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011011101100000000000000
14037,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011011101110000000000000
14038,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011011110100000000000000
14039,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011011110110000000000000
14040,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011101101100000000000000
14041,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011101110100000000000000
14042,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000001110011011101
14043,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011001110100000000000000
14044,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011010101100000000000000
14045,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011011101100000000000000
14046,111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011011110100000000000000
14047,111010011100000000000000000000000000000000000000000000000000000000000000000000000000111111101000000000010000000000000000101011011
14048,111010011100000000000000000000000000000000000000000000000000000000000000001111100110000000000000000000010011001101100000000000000
14049,111010011100000000000000000000000000000000000000000000000000000000000000001111101010000000000000000000010011001101100000000000000
14050,111010011100000000000000000000000000000000000000000000000000000000000000001111101010000000000000000000010011001110100000000000000
14051,111010011100000000000000000000000000000000000000000000000000000000000000001111110110000000000000000000010011001110100000000000000
14052,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000000011001101100000000000000
14053,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000000011001110100000000000000
14054,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000000111001101100000000000000
14055,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000001011001101100000000000000
14056,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000001011001110100000000000000
14057,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000010011001101100000000000000
14058,111010011100000000000000000000000000000000000000000000000000011101011111000000000000000000000000000000010011001110100000000000000
14059,111010011100000000000000000000000000000000000000000000000000011101110111000000000000000000000000000000000011001110100000000000000
14060,111010011100000000000000000000000000000000000000000000000000011101110111000000000000000000000000000000001011001101100000000000000
14061,111010011100000000000000000000000000000000000000000000000000011101110111000000000000000000000000000000010011001110100000000000000
14062,111010011100000000000000000000000000000000000000000000000000011101111111000000000000000000000000000000000011001110100000000000000
14063,111010011100000000000000000000000000000000000000000000000000011101111111000000000000000000000000000000001011001101100000000000000
14064,111010011100000000000000000000000000000000000000000000000000011101111111000000000000000000000000000000001011001110100000000000000
14065,111010011100000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000011001101100000000000000
14066,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000000011001101100000000000000
14067,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000000011001110100000000000000
14068,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000000011011101100000000000000
14069,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000000111001101100000000000000
14070,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000000111001110100000000000000
14071,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000010011001101100000000000000
14072,111010011100000000000000000000000000000000000000011011111001100000000000000000000000000000000000000000010011001110100000000000000
14073,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000000011001101100000000000000
14074,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000000011001110100000000000000
14075,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000000011011101100000000000000
14076,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000000111001101100000000000000
14077,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000001011001101100000000000000
14078,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000010011001101100000000000000
14079,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000010011001110100000000000000
14080,111010011100000000000000000000000000000000000000011011111101100000000000000000000000000000000000000000010011010001100000000000000
14081,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000000000000001110011011011
14082,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000011001101100000000000000
14083,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000011001101110000000000000
14084,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000011001110100000000000000
14085,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000011001110110000000000000
14086,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000011011101100000000000000
14087,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000111001101100000000000000
14088,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000000111001110100000000000000
14089,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000001011001110100000000000000
14090,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000010011001101100000000000000
14091,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000010011001110100000000000000
14092,111010011100000000000000000000000000000000000000011011111110100000000000000000000000000000000000000000010011011101100000000000000
14093,111010011100000000000000000000000000011110111011100000000000000000000000000000000000000000000000000000010011001101100000000000000
14094,111010011100000000000000000000000000011110111011100000000000000000000000000000000000000000000000000000010011001110100000000000000
14095,111010011100000000000000000000000000011110111110100000000000000000000000000000000000000000000000000000001011001101100000000000000
14096,111010011100000000000000000000000000011110111110100000000000000000000000000000000000000000000000000000001011001110100000000000000
14097,111010011100000000000000000000000000011110111110100000000000000000000000000000000000000000000000000000010011001101100000000000000
14098,111010011100000000000000000000000000011110111110100000000000000000000000000000000000000000000000000000010011001110100000000000000
14099,111010011100000000000000000000000000011110111111100000000000000000000000000000000000000000000000000000000011001110100000000000000
14100,111010011100000000000000000000000000011110111111100000000000000000000000000000000000000000000000000000001000001101100000000000000
14101,111010011100000000000000000000000000011110111111100000000000000000000000000000000000000000000000000000001011001101100000000000000
14102,111010011100000000000000000000000000011110111111100000000000000000000000000000000000000000000000000000001011001110100000000000000
14103,111010011100000000000000000000000000011110111111100000000000000000000000000000000000000000000000000000010011001101100000000000000
14104,111010011100000000000000000000000000011110111111100000000000000000000000000000000000000000000000000000010011001110100000000000000
14105,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14106,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000001000000000001110011011011
14107,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14108,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000010000000000001110011011101
14109,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000010000000000001110101011011
14110,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14111,111010011100000000000000111110111010100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14112,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000001000000000001110101011011
14113,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14114,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14115,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000010010001110100000000000000
14116,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14117,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14118,111010011100000000000000111110111011100000000000000000000000000000000000000000000000000000000000000000010011011110100000000000000
14119,111010011100000000000000111110111110100000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14120,111010011100000000000000111110111110100000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14121,111010011100000000000000111110111110100000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14122,111010011100000000000000111110111110100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14123,111010011100000000000000111110111111100000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14124,111010011100000000000000111110111111100000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14125,111010011100000000000000111110111111100000000000000000000000000000000000000000000000000000000000000000010000000000001110011011011
14126,111010011100000000000000111110111111100000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14127,111010011100000000000000111110111111100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14128,111010011100000001101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14129,111010011100110101011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14130,111010011100110101011010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14131,111010011100110101011010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14132,111010011100110101011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011101
14133,111010011100110101011100000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
14134,111010011100110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14135,111010011100110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14136,111010011100110101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14137,111010011100110101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14138,111010011100110101101100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14139,111010011100110110011001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14140,111010011100110110011001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14141,111010011100110110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14142,111010011100110110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14143,111010011100110110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14144,111010011100110110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14145,111010011100110110101100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14146,111010011100111001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14147,111010011100111001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14148,111010011100111001011001000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14149,111010011100111001011010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14150,111010011100111001011100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14151,111010011100111001011100000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14152,111010011100111001011101000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14153,111010011100111001101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14154,111010011100111001101001000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14155,111010011100111001101001000000000000011110111110100000000000000000000000000000000000000000000000000000010011001101100000000000000
14156,111010011100111001101010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14157,111010011100111001101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14158,111010011100111001101100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14159,111010011100111010011001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14160,111010011100111010011001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14161,111010011100111010011001000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14162,111010011100111010011010000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14163,111010011100111010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14164,111010011100111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14165,111010011100111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
14166,111010011100111010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14167,111010011100111010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14168,111010011100111010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14169,111010011100111010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14170,111010011100111010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14171,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14172,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
14173,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14174,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110000000000000000
14175,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14176,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110110000000000000
14177,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
14178,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
14179,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14180,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001110101011101
14181,111010011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14182,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
14183,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
14184,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011101
14185,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14186,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101110000000000000
14187,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14188,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110110000000000000
14189,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
14190,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101101100000000000000
14191,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14192,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14193,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14194,111010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14195,111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14196,111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14197,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
14198,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14199,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
14200,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14201,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101110000000000000
14202,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14203,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
14204,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001110100000000000000
14205,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14206,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14207,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14208,111010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14209,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
14210,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14211,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011101
14212,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14213,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14214,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101100000000000000
14215,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
14216,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14217,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14218,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14219,111010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14220,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
14221,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14222,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
14223,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14224,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14225,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010001100000000000000
14226,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010001110000000000000
14227,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
14228,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101110000000000000
14229,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101110100000000000000
14230,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001110100000000000000
14231,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001110101011101
14232,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
14233,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
14234,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
14235,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
14236,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011011101100000000000000
14237,111010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011101101100000000000000
14238,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110011011011
14239,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110011011101
14240,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100101011101
14241,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011001101
14242,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
14243,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
14244,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011111
14245,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101010011
14246,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011010
14247,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
14248,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011101
14249,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011011
14250,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011101
14251,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111101011101
14252,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000
14253,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001101000000000000000
