line,station,feature_nr,name,nunique,nunique_fault,unique,unique_fault,val_most_common,val_most_common_fault,nunique_diff,same_most_common,prod_passed,prod_passed_rel,prod_passed_fault,prod_passed_fault_rel,ratio_fault,different_most_common
2,27,3131,L2_S27_F3131,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3132,L2_S27_F3132,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3135,L2_S27_F3135,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3136,L2_S27_F3136,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3138,L2_S27_F3138,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3139,L2_S27_F3139,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3142,L2_S27_F3142,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3143,L2_S27_F3143,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3146,L2_S27_F3146,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3147,L2_S27_F3147,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3150,L2_S27_F3150,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3151,L2_S27_F3151,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3153,L2_S27_F3153,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3154,L2_S27_F3154,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3157,L2_S27_F3157,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3158,L2_S27_F3158,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3160,L2_S27_F3160,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3161,L2_S27_F3161,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3164,L2_S27_F3164,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3165,L2_S27_F3165,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3168,L2_S27_F3168,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3169,L2_S27_F3169,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3172,L2_S27_F3172,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3173,L2_S27_F3173,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3175,L2_S27_F3175,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3176,L2_S27_F3176,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3178,L2_S27_F3178,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3179,L2_S27_F3179,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3181,L2_S27_F3181,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3182,L2_S27_F3182,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3184,L2_S27_F3184,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3185,L2_S27_F3185,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3187,L2_S27_F3187,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3188,L2_S27_F3188,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3190,L2_S27_F3190,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3191,L2_S27_F3191,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3192,L2_S27_F3192,2,2,[ 145.  143.],[ 145.  143.],145.0,145.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3194,L2_S27_F3194,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3195,L2_S27_F3195,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3197,L2_S27_F3197,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3198,L2_S27_F3198,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3201,L2_S27_F3201,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3202,L2_S27_F3202,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3204,L2_S27_F3204,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3205,L2_S27_F3205,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3208,L2_S27_F3208,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3209,L2_S27_F3209,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3212,L2_S27_F3212,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3213,L2_S27_F3213,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3216,L2_S27_F3216,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3217,L2_S27_F3217,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,27,3220,L2_S27_F3220,1,1,[ 1.],[ 1.],1.0,1.0,0,1,120729,0.101988854037,822,0.119494112516,1.17163893687,0
2,27,3221,L2_S27_F3221,1,1,[ 2.],[ 2.],2.0,2.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
2,28,3224,L2_S28_F3224,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3225,L2_S28_F3225,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3228,L2_S28_F3228,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3229,L2_S28_F3229,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3231,L2_S28_F3231,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3232,L2_S28_F3232,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3235,L2_S28_F3235,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3236,L2_S28_F3236,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3239,L2_S28_F3239,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3240,L2_S28_F3240,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3243,L2_S28_F3243,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3244,L2_S28_F3244,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3246,L2_S28_F3246,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3247,L2_S28_F3247,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3250,L2_S28_F3250,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3251,L2_S28_F3251,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3253,L2_S28_F3253,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3254,L2_S28_F3254,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3257,L2_S28_F3257,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3258,L2_S28_F3258,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3261,L2_S28_F3261,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3262,L2_S28_F3262,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3265,L2_S28_F3265,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3266,L2_S28_F3266,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3268,L2_S28_F3268,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3269,L2_S28_F3269,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3271,L2_S28_F3271,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3272,L2_S28_F3272,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3274,L2_S28_F3274,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3275,L2_S28_F3275,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3277,L2_S28_F3277,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3278,L2_S28_F3278,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3280,L2_S28_F3280,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3281,L2_S28_F3281,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3283,L2_S28_F3283,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3284,L2_S28_F3284,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3285,L2_S28_F3285,2,2,[ 145.  143.],[ 145.  143.],145.0,145.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3287,L2_S28_F3287,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3288,L2_S28_F3288,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3290,L2_S28_F3290,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3291,L2_S28_F3291,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3294,L2_S28_F3294,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3295,L2_S28_F3295,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3297,L2_S28_F3297,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3298,L2_S28_F3298,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3301,L2_S28_F3301,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3302,L2_S28_F3302,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3305,L2_S28_F3305,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3306,L2_S28_F3306,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3309,L2_S28_F3309,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3310,L2_S28_F3310,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
2,28,3313,L2_S28_F3313,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9583,0.00809547986183,67,0.00973978775985,1.20311432134,0
2,28,3314,L2_S28_F3314,1,1,[ 2.],[ 2.],2.0,2.0,0,1,23,1.94298274885e-05,0,0.0,0.0,0
3,29,3317,L3_S29_F3317,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3320,L3_S29_F3320,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3323,L3_S29_F3323,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3326,L3_S29_F3326,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3329,L3_S29_F3329,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3332,L3_S29_F3332,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3335,L3_S29_F3335,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3338,L3_S29_F3338,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3341,L3_S29_F3341,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3344,L3_S29_F3344,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3347,L3_S29_F3347,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3350,L3_S29_F3350,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3353,L3_S29_F3353,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3356,L3_S29_F3356,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3359,L3_S29_F3359,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3362,L3_S29_F3362,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3364,L3_S29_F3364,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3366,L3_S29_F3366,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3369,L3_S29_F3369,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3372,L3_S29_F3372,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3375,L3_S29_F3375,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3378,L3_S29_F3378,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3381,L3_S29_F3381,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3384,L3_S29_F3384,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3387,L3_S29_F3387,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3390,L3_S29_F3390,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3392,L3_S29_F3392,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3394,L3_S29_F3394,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3397,L3_S29_F3397,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3400,L3_S29_F3400,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3403,L3_S29_F3403,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3406,L3_S29_F3406,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3409,L3_S29_F3409,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3411,L3_S29_F3411,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3414,L3_S29_F3414,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3416,L3_S29_F3416,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3418,L3_S29_F3418,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3420,L3_S29_F3420,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3423,L3_S29_F3423,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3426,L3_S29_F3426,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3429,L3_S29_F3429,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3432,L3_S29_F3432,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3435,L3_S29_F3435,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3438,L3_S29_F3438,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3441,L3_S29_F3441,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3444,L3_S29_F3444,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3446,L3_S29_F3446,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3448,L3_S29_F3448,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3451,L3_S29_F3451,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3454,L3_S29_F3454,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3457,L3_S29_F3457,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3460,L3_S29_F3460,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3463,L3_S29_F3463,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3466,L3_S29_F3466,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3469,L3_S29_F3469,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3472,L3_S29_F3472,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3475,L3_S29_F3475,1,1,[ 1.],[ 1.],1.0,1.0,0,1,751362,0.634731914843,4397,0.639191742986,1.00702631779,0
3,29,3478,L3_S29_F3478,1,1,[ 1.],[ 1.],1.0,1.0,0,1,751362,0.634731914843,4397,0.639191742986,1.00702631779,0
3,29,3481,L3_S29_F3481,1,1,[ 1.],[ 1.],1.0,1.0,0,1,751362,0.634731914843,4397,0.639191742986,1.00702631779,0
3,29,3484,L3_S29_F3484,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3487,L3_S29_F3487,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3490,L3_S29_F3490,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,29,3493,L3_S29_F3493,1,1,[ 1.],[ 1.],1.0,1.0,0,1,785437,0.663517626655,4571,0.664486117168,1.00145963042,0
3,30,3495,L3_S30_F3495,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
3,30,3497,L3_S30_F3497,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3498,L3_S30_F3498,1,1,[  1.34217728e+08],[  1.34217728e+08],134217728.0,134217728.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
3,30,3500,L3_S30_F3500,1,1,[ 1.],[ 1.],1.0,1.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
3,30,3502,L3_S30_F3502,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3503,L3_S30_F3503,1,1,[  1.34217728e+08],[  1.34217728e+08],134217728.0,134217728.0,0,1,7,5.91342575736e-06,0,0.0,0.0,0
3,30,3505,L3_S30_F3505,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3507,L3_S30_F3507,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3508,L3_S30_F3508,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3510,L3_S30_F3510,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3512,L3_S30_F3512,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3513,L3_S30_F3513,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3515,L3_S30_F3515,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3517,L3_S30_F3517,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3518,L3_S30_F3518,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3520,L3_S30_F3520,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3522,L3_S30_F3522,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3523,L3_S30_F3523,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3525,L3_S30_F3525,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3527,L3_S30_F3527,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
