line,station,feature_nr,feat_nr_dat,name_dat,name_cat,name_num,station_V2
1,25,2059,,,L1_S25_F2059,,25.108
1,25,2060,,,L1_S25_F2060,,25.108
1,25,2061,,,,L1_S25_F2061,25.108
1,25,2062,2063.0,L1_S25_D2063,L1_S25_F2062,,25.108
1,25,2064,,,L1_S25_F2064,,25.108
1,25,2065,,,L1_S25_F2065,,25.108
1,25,2066,,,,L1_S25_F2066,25.108
1,25,2067,2068.0,L1_S25_D2068,L1_S25_F2067,,25.108
1,25,2069,,,L1_S25_F2069,,25.108
1,25,2070,,,L1_S25_F2070,,25.108
1,25,2071,,,,L1_S25_F2071,25.108
1,25,2072,2073.0,L1_S25_D2073,L1_S25_F2072,,25.108
1,25,2074,,,L1_S25_F2074,,25.108
1,25,2075,,,L1_S25_F2075,,25.108
1,25,2076,,,,L1_S25_F2076,25.108
1,25,2077,2078.0,L1_S25_D2078,L1_S25_F2077,,25.108
1,25,2079,,,L1_S25_F2079,,25.108
1,25,2080,,,L1_S25_F2080,,25.108
1,25,2081,,,,L1_S25_F2081,25.108
1,25,2082,2083.0,L1_S25_D2083,L1_S25_F2082,,25.108
1,25,2084,,,L1_S25_F2084,,25.108
1,25,2085,,,L1_S25_F2085,,25.108
1,25,2086,,,,L1_S25_F2086,25.108
1,25,2087,2088.0,L1_S25_D2088,L1_S25_F2087,,25.108
1,25,2089,,,L1_S25_F2089,,25.108
1,25,2090,,,L1_S25_F2090,,25.108
1,25,2091,,,,L1_S25_F2091,25.108
1,25,2092,2093.0,L1_S25_D2093,L1_S25_F2092,,25.108
1,25,2094,,,L1_S25_F2094,,25.108
1,25,2095,,,L1_S25_F2095,,25.108
1,25,2096,,,,L1_S25_F2096,25.108
1,25,2097,2098.0,L1_S25_D2098,L1_S25_F2097,,25.109
1,25,2099,,,L1_S25_F2099,,25.109
1,25,2100,,,L1_S25_F2100,,25.109
1,25,2101,,,,L1_S25_F2101,25.109
1,25,2102,2103.0,L1_S25_D2103,L1_S25_F2102,,25.109
1,25,2104,,,L1_S25_F2104,,25.109
1,25,2105,,,L1_S25_F2105,,25.109
1,25,2106,,,,L1_S25_F2106,25.109
1,25,2107,2108.0,L1_S25_D2108,L1_S25_F2107,,25.109
1,25,2109,,,L1_S25_F2109,,25.109
1,25,2110,,,L1_S25_F2110,,25.109
1,25,2111,,,,L1_S25_F2111,25.109
1,25,2112,2113.0,L1_S25_D2113,L1_S25_F2112,,25.109
1,25,2114,,,L1_S25_F2114,,25.109
1,25,2115,,,L1_S25_F2115,,25.109
1,25,2116,,,,L1_S25_F2116,25.109
1,25,2117,2118.0,L1_S25_D2118,L1_S25_F2117,,25.109
1,25,2119,,,L1_S25_F2119,,25.109
1,25,2120,,,L1_S25_F2120,,25.109
1,25,2121,,,,L1_S25_F2121,25.109
1,25,2122,2123.0,L1_S25_D2123,L1_S25_F2122,,25.109
1,25,2124,,,L1_S25_F2124,,25.109
1,25,2125,,,L1_S25_F2125,,25.109
1,25,2126,,,,L1_S25_F2126,25.109
1,25,2127,2128.0,L1_S25_D2128,L1_S25_F2127,,25.109
1,25,2129,,,L1_S25_F2129,,25.109
1,25,2130,,,L1_S25_F2130,,25.109
1,25,2131,,,,L1_S25_F2131,25.109
1,25,2132,2133.0,L1_S25_D2133,L1_S25_F2132,,25.109
1,25,2134,,,L1_S25_F2134,,25.109
1,25,2135,,,L1_S25_F2135,,25.109
1,25,2136,,,,L1_S25_F2136,25.109
1,25,2137,2138.0,L1_S25_D2138,L1_S25_F2137,,25.11
1,25,2139,2140.0,L1_S25_D2140,L1_S25_F2139,,25.11
1,25,2141,,,L1_S25_F2141,,25.11
1,25,2142,2143.0,L1_S25_D2143,L1_S25_F2142,,25.11
1,25,2144,,,,L1_S25_F2144,25.11
1,25,2145,2146.0,L1_S25_D2146,L1_S25_F2145,,25.11
1,25,2147,,,,L1_S25_F2147,25.11
1,25,2148,2149.0,L1_S25_D2149,L1_S25_F2148,,25.11
1,25,2150,2151.0,L1_S25_D2151,L1_S25_F2150,,25.11
1,25,2152,,,,L1_S25_F2152,25.11
1,25,2153,2154.0,L1_S25_D2154,L1_S25_F2153,,25.11
1,25,2155,,,,L1_S25_F2155,25.11
1,25,2156,2157.0,L1_S25_D2157,L1_S25_F2156,,25.11
1,25,2158,,,,L1_S25_F2158,25.11
1,25,2159,2160.0,L1_S25_D2160,L1_S25_F2159,,25.11
1,25,2161,,,,L1_S25_F2161,25.11
1,25,2162,2163.0,L1_S25_D2163,L1_S25_F2162,,25.11
1,25,2164,,,,L1_S25_F2164,25.11
1,25,2165,2166.0,L1_S25_D2166,L1_S25_F2165,,25.11
1,25,2167,,,,L1_S25_F2167,25.11
1,25,2168,2169.0,L1_S25_D2169,L1_S25_F2168,,25.11
1,25,2170,,,,L1_S25_F2170,25.11
1,25,2171,2172.0,L1_S25_D2172,L1_S25_F2171,,25.11
1,25,2173,,,,L1_S25_F2173,25.11
1,25,2174,2175.0,L1_S25_D2175,L1_S25_F2174,,25.11
1,25,2176,,,,L1_S25_F2176,25.11
1,25,2177,2178.0,L1_S25_D2178,L1_S25_F2177,,25.11
1,25,2179,2180.0,L1_S25_D2180,L1_S25_F2179,,25.2
1,25,2181,,,,L1_S25_F2181,25.2
1,25,2182,2183.0,L1_S25_D2183,L1_S25_F2182,,25.2
1,25,2184,,,,L1_S25_F2184,25.2
1,25,2185,2186.0,L1_S25_D2186,L1_S25_F2185,,25.2
1,25,2187,,,,L1_S25_F2187,25.2
1,25,2188,2189.0,L1_S25_D2189,L1_S25_F2188,,25.2
1,25,2190,,,,L1_S25_F2190,25.2
1,25,2191,2192.0,L1_S25_D2192,L1_S25_F2191,,25.2
1,25,2193,,,,L1_S25_F2193,25.2
1,25,2194,2195.0,L1_S25_D2195,L1_S25_F2194,,25.2
1,25,2196,,,,L1_S25_F2196,25.2
1,25,2197,2198.0,L1_S25_D2198,L1_S25_F2197,,25.2
1,25,2199,,,,L1_S25_F2199,25.2
1,25,2200,2201.0,L1_S25_D2201,L1_S25_F2200,,25.2
1,25,2202,,,,L1_S25_F2202,25.2
1,25,2203,2204.0,L1_S25_D2204,L1_S25_F2203,,25.2
1,25,2205,2206.0,L1_S25_D2206,L1_S25_F2205,,25.201
1,25,2207,,,,L1_S25_F2207,25.201
1,25,2208,2209.0,L1_S25_D2209,L1_S25_F2208,,25.201
1,25,2210,,,,L1_S25_F2210,25.201
1,25,2211,2212.0,L1_S25_D2212,L1_S25_F2211,,25.201
1,25,2213,2214.0,L1_S25_D2214,L1_S25_F2213,,25.201
1,25,2215,2216.0,L1_S25_D2216,L1_S25_F2215,,25.201
1,25,2217,,,,L1_S25_F2217,25.201
1,25,2218,2219.0,L1_S25_D2219,L1_S25_F2218,,25.201
1,25,2220,,,,L1_S25_F2220,25.201
1,25,2221,2222.0,L1_S25_D2222,L1_S25_F2221,,25.201
1,25,2223,,,,L1_S25_F2223,25.201
1,25,2224,2225.0,L1_S25_D2225,L1_S25_F2224,,25.201
1,25,2226,,,,L1_S25_F2226,25.201
1,25,2227,2228.0,L1_S25_D2228,L1_S25_F2227,,25.201
1,25,2229,2230.0,L1_S25_D2230,L1_S25_F2229,,25.202
1,25,2231,2232.0,L1_S25_D2232,,L1_S25_F2231,25.202
1,25,2233,2234.0,L1_S25_D2234,,L1_S25_F2233,25.202
1,25,2234,2235.0,L1_S25_D2235,,,25.202
1,25,2235,2236.0,L1_S25_D2236,,,25.202
1,25,2237,2238.0,L1_S25_D2238,,L1_S25_F2237,25.203
1,25,2239,2240.0,L1_S25_D2240,,L1_S25_F2239,25.204
1,25,2241,2242.0,L1_S25_D2242,,L1_S25_F2241,25.204
1,25,2243,2244.0,L1_S25_D2244,,L1_S25_F2243,25.204
1,25,2245,2246.0,L1_S25_D2246,,L1_S25_F2245,25.204
1,25,2247,2248.0,L1_S25_D2248,,L1_S25_F2247,25.205
1,25,2249,,,,L1_S25_F2249,25.205
1,25,2250,2251.0,L1_S25_D2251,L1_S25_F2250,,25.206
1,25,2252,,,L1_S25_F2252,,25.206
1,25,2253,,,L1_S25_F2253,,25.206
1,25,2254,2255.0,L1_S25_D2255,L1_S25_F2254,,25.206
1,25,2256,,,L1_S25_F2256,,25.206
1,25,2257,,,L1_S25_F2257,,25.206
1,25,2258,,,,L1_S25_F2258,25.206
1,25,2259,2260.0,L1_S25_D2260,L1_S25_F2259,,25.206
1,25,2261,,,L1_S25_F2261,,25.206
1,25,2262,,,L1_S25_F2262,,25.206
1,25,2263,,,,L1_S25_F2263,25.206
1,25,2264,2265.0,L1_S25_D2265,L1_S25_F2264,,25.206
1,25,2266,,,L1_S25_F2266,,25.206
1,25,2267,,,L1_S25_F2267,,25.206
1,25,2268,,,,L1_S25_F2268,25.206
1,25,2269,2270.0,L1_S25_D2270,L1_S25_F2269,,25.206
1,25,2271,,,L1_S25_F2271,,25.206
1,25,2272,,,L1_S25_F2272,,25.206
1,25,2273,,,,L1_S25_F2273,25.206
1,25,2274,2275.0,L1_S25_D2275,L1_S25_F2274,,25.206
1,25,2276,,,L1_S25_F2276,,25.206
1,25,2277,,,L1_S25_F2277,,25.206
1,25,2278,,,,L1_S25_F2278,25.206
1,25,2279,2280.0,L1_S25_D2280,L1_S25_F2279,,25.206
1,25,2281,,,L1_S25_F2281,,25.206
1,25,2282,,,L1_S25_F2282,,25.206
1,25,2283,2284.0,L1_S25_D2284,L1_S25_F2283,,25.206
1,25,2285,,,L1_S25_F2285,,25.206
1,25,2286,,,L1_S25_F2286,,25.206
1,25,2287,,,,L1_S25_F2287,25.206
1,25,2288,2289.0,L1_S25_D2289,L1_S25_F2288,,25.206
1,25,2290,,,L1_S25_F2290,,25.206
1,25,2291,,,L1_S25_F2291,,25.206
1,25,2292,,,,L1_S25_F2292,25.206
1,25,2293,2294.0,L1_S25_D2294,L1_S25_F2293,,25.206
1,25,2295,,,L1_S25_F2295,,25.206
1,25,2296,,,L1_S25_F2296,,25.206
1,25,2297,,,,L1_S25_F2297,25.206
1,25,2298,2299.0,L1_S25_D2299,L1_S25_F2298,,25.206
1,25,2300,,,L1_S25_F2300,,25.206
1,25,2301,,,L1_S25_F2301,,25.206
1,25,2302,,,,L1_S25_F2302,25.206
1,25,2303,2304.0,L1_S25_D2304,L1_S25_F2303,,25.206
1,25,2305,,,L1_S25_F2305,,25.206
1,25,2306,,,L1_S25_F2306,,25.206
1,25,2307,,,,L1_S25_F2307,25.206
1,25,2308,2309.0,L1_S25_D2309,L1_S25_F2308,,25.206
1,25,2310,,,L1_S25_F2310,,25.206
1,25,2311,,,L1_S25_F2311,,25.206
1,25,2312,,,,L1_S25_F2312,25.206
1,25,2313,2314.0,L1_S25_D2314,L1_S25_F2313,,25.206
1,25,2315,,,L1_S25_F2315,,25.206
1,25,2316,,,L1_S25_F2316,,25.206
1,25,2317,,,,L1_S25_F2317,25.206
1,25,2318,2319.0,L1_S25_D2319,L1_S25_F2318,,25.206
1,25,2320,,,L1_S25_F2320,,25.206
1,25,2321,,,L1_S25_F2321,,25.206
1,25,2322,,,,L1_S25_F2322,25.206
1,25,2323,2324.0,L1_S25_D2324,L1_S25_F2323,,25.206
1,25,2325,,,L1_S25_F2325,,25.206
1,25,2326,,,L1_S25_F2326,,25.206
1,25,2327,,,,L1_S25_F2327,25.206
1,25,2328,2329.0,L1_S25_D2329,L1_S25_F2328,,25.207
1,25,2330,,,L1_S25_F2330,,25.207
1,25,2331,,,L1_S25_F2331,,25.207
1,25,2332,2333.0,L1_S25_D2333,L1_S25_F2332,,25.207
1,25,2334,,,L1_S25_F2334,,25.207
1,25,2335,,,L1_S25_F2335,,25.207
1,25,2336,,,,L1_S25_F2336,25.207
1,25,2337,2338.0,L1_S25_D2338,L1_S25_F2337,,25.207
1,25,2339,,,L1_S25_F2339,,25.207
1,25,2340,,,L1_S25_F2340,,25.207
1,25,2341,,,,L1_S25_F2341,25.207
1,25,2342,2343.0,L1_S25_D2343,L1_S25_F2342,,25.207
1,25,2344,,,L1_S25_F2344,,25.207
1,25,2345,,,L1_S25_F2345,,25.207
1,25,2346,,,,L1_S25_F2346,25.207
1,25,2347,2348.0,L1_S25_D2348,L1_S25_F2347,,25.207
1,25,2349,,,L1_S25_F2349,,25.207
1,25,2350,,,L1_S25_F2350,,25.207
1,25,2351,,,,L1_S25_F2351,25.207
1,25,2352,2353.0,L1_S25_D2353,L1_S25_F2352,,25.207
1,25,2354,,,L1_S25_F2354,,25.207
1,25,2355,,,L1_S25_F2355,,25.207
1,25,2356,,,,L1_S25_F2356,25.207
1,25,2357,2358.0,L1_S25_D2358,L1_S25_F2357,,25.207
1,25,2359,,,L1_S25_F2359,,25.207
1,25,2360,,,L1_S25_F2360,,25.207
1,25,2361,2362.0,L1_S25_D2362,L1_S25_F2361,,25.207
1,25,2363,,,L1_S25_F2363,,25.207
1,25,2364,,,L1_S25_F2364,,25.207
1,25,2365,,,,L1_S25_F2365,25.207
1,25,2366,2367.0,L1_S25_D2367,L1_S25_F2366,,25.207
1,25,2368,,,L1_S25_F2368,,25.207
1,25,2369,,,L1_S25_F2369,,25.207
1,25,2370,,,,L1_S25_F2370,25.207
1,25,2371,2372.0,L1_S25_D2372,L1_S25_F2371,,25.207
1,25,2373,,,L1_S25_F2373,,25.207
1,25,2374,,,L1_S25_F2374,,25.207
1,25,2375,,,,L1_S25_F2375,25.207
1,25,2376,2377.0,L1_S25_D2377,L1_S25_F2376,,25.207
1,25,2378,,,L1_S25_F2378,,25.207
1,25,2379,,,L1_S25_F2379,,25.207
1,25,2380,,,,L1_S25_F2380,25.207
1,25,2381,2382.0,L1_S25_D2382,L1_S25_F2381,,25.207
1,25,2383,,,L1_S25_F2383,,25.207
1,25,2384,,,L1_S25_F2384,,25.207
1,25,2385,,,,L1_S25_F2385,25.207
1,25,2386,2387.0,L1_S25_D2387,L1_S25_F2386,,25.207
1,25,2388,,,L1_S25_F2388,,25.207
1,25,2389,,,L1_S25_F2389,,25.207
1,25,2390,,,,L1_S25_F2390,25.207
1,25,2391,2392.0,L1_S25_D2392,L1_S25_F2391,,25.207
1,25,2393,,,L1_S25_F2393,,25.207
1,25,2394,,,L1_S25_F2394,,25.207
1,25,2395,,,,L1_S25_F2395,25.207
1,25,2396,2397.0,L1_S25_D2397,L1_S25_F2396,,25.207
1,25,2398,,,L1_S25_F2398,,25.207
1,25,2399,,,L1_S25_F2399,,25.207
1,25,2400,,,,L1_S25_F2400,25.207
1,25,2401,2402.0,L1_S25_D2402,L1_S25_F2401,,25.207
1,25,2403,,,L1_S25_F2403,,25.207
1,25,2404,,,L1_S25_F2404,,25.207
1,25,2405,2406.0,L1_S25_D2406,,L1_S25_F2405,25.208
1,25,2407,,,L1_S25_F2407,,25.208
1,25,2408,2409.0,L1_S25_D2409,,L1_S25_F2408,25.208
1,25,2410,,,L1_S25_F2410,,25.208
1,25,2411,2412.0,L1_S25_D2412,,L1_S25_F2411,25.208
1,25,2413,,,L1_S25_F2413,,25.208
1,25,2414,2415.0,L1_S25_D2415,,L1_S25_F2414,25.208
1,25,2416,,,L1_S25_F2416,,25.208
1,25,2417,2418.0,L1_S25_D2418,,L1_S25_F2417,25.208
1,25,2419,,,L1_S25_F2419,,25.208
1,25,2420,2421.0,L1_S25_D2421,,L1_S25_F2420,25.208
1,25,2422,,,L1_S25_F2422,,25.208
1,25,2423,2424.0,L1_S25_D2424,,L1_S25_F2423,25.208
1,25,2425,,,L1_S25_F2425,,25.208
1,25,2426,2427.0,L1_S25_D2427,,L1_S25_F2426,25.208
1,25,2428,,,L1_S25_F2428,,25.208
1,25,2429,2430.0,L1_S25_D2430,,L1_S25_F2429,25.209
1,25,2431,2432.0,L1_S25_D2432,,L1_S25_F2431,25.209
1,25,2433,2434.0,L1_S25_D2434,,L1_S25_F2433,25.209
1,25,2435,2436.0,L1_S25_D2436,,L1_S25_F2435,25.209
1,25,2437,2438.0,L1_S25_D2438,,L1_S25_F2437,25.209
1,25,2439,2440.0,L1_S25_D2440,,L1_S25_F2439,25.209
1,25,2441,2442.0,L1_S25_D2442,,L1_S25_F2441,25.209
1,25,2443,2444.0,L1_S25_D2444,,L1_S25_F2443,25.209
1,25,2444,2445.0,L1_S25_D2445,,,25.21
1,25,2445,2446.0,L1_S25_D2446,,,25.21
1,25,2447,2448.0,L1_S25_D2448,L1_S25_F2447,,25.21
1,25,2449,2450.0,L1_S25_D2450,,L1_S25_F2449,25.21
1,25,2451,2452.0,L1_S25_D2452,,L1_S25_F2451,25.21
1,25,2452,2453.0,L1_S25_D2453,,,25.21
1,25,2454,2455.0,L1_S25_D2455,,L1_S25_F2454,25.21
1,25,2456,2457.0,L1_S25_D2457,,L1_S25_F2456,25.21
1,25,2458,2459.0,L1_S25_D2459,,L1_S25_F2458,25.21
1,25,2460,2461.0,L1_S25_D2461,,L1_S25_F2460,25.21
1,25,2462,2463.0,L1_S25_D2463,,L1_S25_F2462,25.21
1,25,2464,2465.0,L1_S25_D2465,,L1_S25_F2464,25.21
1,25,2466,2467.0,L1_S25_D2467,,L1_S25_F2466,25.21
1,25,2468,2469.0,L1_S25_D2469,,L1_S25_F2468,25.21
1,25,2470,2471.0,L1_S25_D2471,L1_S25_F2470,,25.211
1,25,2472,,,,L1_S25_F2472,25.211
1,25,2473,2474.0,L1_S25_D2474,L1_S25_F2473,,25.211
1,25,2475,,,,L1_S25_F2475,25.211
1,25,2476,2477.0,L1_S25_D2477,L1_S25_F2476,,25.211
1,25,2478,,,,L1_S25_F2478,25.211
1,25,2479,2480.0,L1_S25_D2480,L1_S25_F2479,,25.211
1,25,2481,,,,L1_S25_F2481,25.211
1,25,2482,2483.0,L1_S25_D2483,L1_S25_F2482,,25.211
1,25,2484,,,,L1_S25_F2484,25.211
1,25,2485,2486.0,L1_S25_D2486,L1_S25_F2485,,25.211
1,25,2487,,,,L1_S25_F2487,25.211
1,25,2488,2489.0,L1_S25_D2489,L1_S25_F2488,,25.211
1,25,2490,,,,L1_S25_F2490,25.211
1,25,2491,2492.0,L1_S25_D2492,L1_S25_F2491,,25.211
1,25,2493,,,,L1_S25_F2493,25.211
1,25,2494,2495.0,L1_S25_D2495,L1_S25_F2494,,25.211
1,25,2496,2497.0,L1_S25_D2497,L1_S25_F2496,,25.212
1,25,2498,2499.0,L1_S25_D2499,,L1_S25_F2498,25.212
1,25,2500,2501.0,L1_S25_D2501,,L1_S25_F2500,25.212
1,25,2501,2502.0,L1_S25_D2502,,,25.212
1,25,2502,2503.0,L1_S25_D2503,,,25.212
1,25,2504,2505.0,L1_S25_D2505,,L1_S25_F2504,25.213
1,25,2506,2507.0,L1_S25_D2507,,L1_S25_F2506,25.214
1,25,2508,2509.0,L1_S25_D2509,,L1_S25_F2508,25.214
1,25,2510,2511.0,L1_S25_D2511,,L1_S25_F2510,25.214
1,25,2512,2513.0,L1_S25_D2513,,L1_S25_F2512,25.214
1,25,2514,2515.0,L1_S25_D2515,,L1_S25_F2514,25.215
1,25,2516,,,,L1_S25_F2516,25.215
1,25,2517,2518.0,L1_S25_D2518,L1_S25_F2517,,25.216
1,25,2519,,,L1_S25_F2519,,25.216
1,25,2520,,,L1_S25_F2520,,25.216
1,25,2521,2522.0,L1_S25_D2522,L1_S25_F2521,,25.216
1,25,2523,,,L1_S25_F2523,,25.216
1,25,2524,,,L1_S25_F2524,,25.216
1,25,2525,,,,L1_S25_F2525,25.216
1,25,2526,2527.0,L1_S25_D2527,L1_S25_F2526,,25.216
1,25,2528,,,L1_S25_F2528,,25.216
1,25,2529,,,L1_S25_F2529,,25.216
1,25,2530,,,,L1_S25_F2530,25.216
1,25,2531,2532.0,L1_S25_D2532,L1_S25_F2531,,25.216
1,25,2533,,,L1_S25_F2533,,25.216
1,25,2534,,,L1_S25_F2534,,25.216
1,25,2535,,,,L1_S25_F2535,25.216
1,25,2536,2537.0,L1_S25_D2537,L1_S25_F2536,,25.216
1,25,2538,,,L1_S25_F2538,,25.216
1,25,2539,,,L1_S25_F2539,,25.216
1,25,2540,,,,L1_S25_F2540,25.216
1,25,2541,2542.0,L1_S25_D2542,L1_S25_F2541,,25.216
1,25,2543,,,L1_S25_F2543,,25.216
1,25,2544,,,L1_S25_F2544,,25.216
1,25,2545,,,,L1_S25_F2545,25.216
1,25,2546,2547.0,L1_S25_D2547,L1_S25_F2546,,25.216
1,25,2548,,,L1_S25_F2548,,25.216
1,25,2549,,,L1_S25_F2549,,25.216
1,25,2550,2551.0,L1_S25_D2551,L1_S25_F2550,,25.216
1,25,2552,,,L1_S25_F2552,,25.216
1,25,2553,,,L1_S25_F2553,,25.216
1,25,2554,,,,L1_S25_F2554,25.216
1,25,2555,2556.0,L1_S25_D2556,L1_S25_F2555,,25.216
1,25,2557,,,L1_S25_F2557,,25.216
1,25,2558,,,L1_S25_F2558,,25.216
1,25,2559,,,,L1_S25_F2559,25.216
1,25,2560,2561.0,L1_S25_D2561,L1_S25_F2560,,25.216
1,25,2562,,,L1_S25_F2562,,25.216
1,25,2563,,,L1_S25_F2563,,25.216
1,25,2564,,,,L1_S25_F2564,25.216
1,25,2565,2566.0,L1_S25_D2566,L1_S25_F2565,,25.216
1,25,2567,,,L1_S25_F2567,,25.216
1,25,2568,,,L1_S25_F2568,,25.216
1,25,2569,,,,L1_S25_F2569,25.216
1,25,2570,2571.0,L1_S25_D2571,L1_S25_F2570,,25.216
1,25,2572,,,L1_S25_F2572,,25.216
1,25,2573,,,L1_S25_F2573,,25.216
1,25,2574,,,,L1_S25_F2574,25.216
1,25,2575,2576.0,L1_S25_D2576,L1_S25_F2575,,25.216
1,25,2577,,,L1_S25_F2577,,25.216
1,25,2578,,,L1_S25_F2578,,25.216
1,25,2579,,,,L1_S25_F2579,25.216
1,25,2580,2581.0,L1_S25_D2581,L1_S25_F2580,,25.216
1,25,2582,,,L1_S25_F2582,,25.216
1,25,2583,,,L1_S25_F2583,,25.216
1,25,2584,,,,L1_S25_F2584,25.216
1,25,2585,2586.0,L1_S25_D2586,L1_S25_F2585,,25.216
1,25,2587,,,L1_S25_F2587,,25.216
1,25,2588,,,L1_S25_F2588,,25.216
1,25,2589,,,,L1_S25_F2589,25.216
1,25,2590,2591.0,L1_S25_D2591,L1_S25_F2590,,25.216
1,25,2592,,,L1_S25_F2592,,25.216
1,25,2593,,,L1_S25_F2593,,25.216
1,25,2594,,,,L1_S25_F2594,25.216
1,25,2595,2596.0,L1_S25_D2596,L1_S25_F2595,,25.217
1,25,2597,,,L1_S25_F2597,,25.217
1,25,2598,,,L1_S25_F2598,,25.217
1,25,2599,2600.0,L1_S25_D2600,L1_S25_F2599,,25.217
1,25,2601,,,L1_S25_F2601,,25.217
1,25,2602,,,L1_S25_F2602,,25.217
1,25,2603,,,,L1_S25_F2603,25.217
1,25,2604,2605.0,L1_S25_D2605,L1_S25_F2604,,25.217
1,25,2606,,,L1_S25_F2606,,25.217
1,25,2607,,,L1_S25_F2607,,25.217
1,25,2608,,,,L1_S25_F2608,25.217
1,25,2609,2610.0,L1_S25_D2610,L1_S25_F2609,,25.217
1,25,2611,,,L1_S25_F2611,,25.217
1,25,2612,,,L1_S25_F2612,,25.217
1,25,2613,,,,L1_S25_F2613,25.217
1,25,2614,2615.0,L1_S25_D2615,L1_S25_F2614,,25.217
1,25,2616,,,L1_S25_F2616,,25.217
1,25,2617,,,L1_S25_F2617,,25.217
1,25,2618,,,,L1_S25_F2618,25.217
1,25,2619,2620.0,L1_S25_D2620,L1_S25_F2619,,25.217
1,25,2621,,,L1_S25_F2621,,25.217
1,25,2622,,,L1_S25_F2622,,25.217
1,25,2623,,,,L1_S25_F2623,25.217
1,25,2624,2625.0,L1_S25_D2625,L1_S25_F2624,,25.217
1,25,2626,,,L1_S25_F2626,,25.217
1,25,2627,,,L1_S25_F2627,,25.217
1,25,2628,2629.0,L1_S25_D2629,L1_S25_F2628,,25.217
1,25,2630,,,L1_S25_F2630,,25.217
1,25,2631,,,L1_S25_F2631,,25.217
1,25,2632,,,,L1_S25_F2632,25.217
1,25,2633,2634.0,L1_S25_D2634,L1_S25_F2633,,25.217
1,25,2635,,,L1_S25_F2635,,25.217
1,25,2636,,,L1_S25_F2636,,25.217
1,25,2637,,,,L1_S25_F2637,25.217
1,25,2638,2639.0,L1_S25_D2639,L1_S25_F2638,,25.217
1,25,2640,,,L1_S25_F2640,,25.217
1,25,2641,,,L1_S25_F2641,,25.217
1,25,2642,,,,L1_S25_F2642,25.217
1,25,2643,2644.0,L1_S25_D2644,L1_S25_F2643,,25.217
1,25,2645,,,L1_S25_F2645,,25.217
1,25,2646,,,L1_S25_F2646,,25.217
1,25,2647,,,,L1_S25_F2647,25.217
1,25,2648,2649.0,L1_S25_D2649,L1_S25_F2648,,25.217
1,25,2650,,,L1_S25_F2650,,25.217
1,25,2651,,,L1_S25_F2651,,25.217
1,25,2652,,,,L1_S25_F2652,25.217
1,25,2653,2654.0,L1_S25_D2654,L1_S25_F2653,,25.217
1,25,2655,,,L1_S25_F2655,,25.217
1,25,2656,,,L1_S25_F2656,,25.217
1,25,2657,,,,L1_S25_F2657,25.217
1,25,2658,2659.0,L1_S25_D2659,L1_S25_F2658,,25.217
1,25,2660,,,L1_S25_F2660,,25.217
1,25,2661,,,L1_S25_F2661,,25.217
1,25,2662,,,,L1_S25_F2662,25.217
1,25,2663,2664.0,L1_S25_D2664,L1_S25_F2663,,25.217
1,25,2665,,,L1_S25_F2665,,25.217
1,25,2666,,,L1_S25_F2666,,25.217
1,25,2667,,,,L1_S25_F2667,25.217
1,25,2668,2669.0,L1_S25_D2669,L1_S25_F2668,,25.217
1,25,2670,,,L1_S25_F2670,,25.217
1,25,2671,,,L1_S25_F2671,,25.217
1,25,2672,,,,L1_S25_F2672,25.217
1,25,2673,2674.0,L1_S25_D2674,L1_S25_F2673,,25.218
1,25,2675,,,L1_S25_F2675,,25.218
1,25,2676,,,L1_S25_F2676,,25.218
1,25,2677,,,,L1_S25_F2677,25.218
1,25,2678,2679.0,L1_S25_D2679,L1_S25_F2678,,25.218
1,25,2680,,,L1_S25_F2680,,25.218
1,25,2681,,,L1_S25_F2681,,25.218
1,25,2682,,,,L1_S25_F2682,25.218
1,25,2683,2684.0,L1_S25_D2684,L1_S25_F2683,,25.218
1,25,2685,,,L1_S25_F2685,,25.218
1,25,2686,,,L1_S25_F2686,,25.218
1,25,2687,,,,L1_S25_F2687,25.218
1,25,2688,2689.0,L1_S25_D2689,L1_S25_F2688,,25.218
1,25,2690,,,L1_S25_F2690,,25.218
1,25,2691,,,L1_S25_F2691,,25.218
1,25,2692,,,,L1_S25_F2692,25.218
1,25,2693,2694.0,L1_S25_D2694,L1_S25_F2693,,25.218
1,25,2695,,,L1_S25_F2695,,25.218
1,25,2696,,,L1_S25_F2696,,25.218
1,25,2697,,,,L1_S25_F2697,25.218
1,25,2698,2699.0,L1_S25_D2699,L1_S25_F2698,,25.218
1,25,2700,,,L1_S25_F2700,,25.218
1,25,2701,,,L1_S25_F2701,,25.218
1,25,2702,,,,L1_S25_F2702,25.218
1,25,2703,2704.0,L1_S25_D2704,L1_S25_F2703,,25.218
1,25,2705,,,L1_S25_F2705,,25.218
1,25,2706,,,L1_S25_F2706,,25.218
1,25,2707,,,,L1_S25_F2707,25.218
1,25,2708,2709.0,L1_S25_D2709,L1_S25_F2708,,25.218
1,25,2710,,,L1_S25_F2710,,25.218
1,25,2711,,,L1_S25_F2711,,25.218
1,25,2712,2713.0,L1_S25_D2713,,L1_S25_F2712,25.219
1,25,2714,2715.0,L1_S25_D2715,,L1_S25_F2714,25.219
1,25,2716,2717.0,L1_S25_D2717,,L1_S25_F2716,25.219
1,25,2718,2719.0,L1_S25_D2719,,L1_S25_F2718,25.219
